timestamp,temperature,vibration,current,pressure,runtime_hours,failure
2024-01-07 18:00:00,72.56,2.917,15.37,69.65,162.17,0
2024-01-07 18:10:00,66.89,1.829,13.23,82.84,162.33,0
2024-01-07 18:20:00,69.32,2.788,11.65,67.09,162.5,0
2024-01-07 18:30:00,59.56,2.363,13.9,68.92,162.67,0
2024-01-07 18:40:00,68.32,3.436,14.41,65.06,162.83,0
2024-01-07 18:50:00,59.69,2.964,12.51,70.54,163.0,0
2024-01-07 19:00:00,62.82,2.809,14.83,58.82,163.17,0
2024-01-07 19:10:00,70.68,3.02,13.8,71.41,163.33,0
2024-01-07 19:20:00,71.42,2.271,9.91,56.32,163.5,0
2024-01-07 19:30:00,74.39,3.435,13.59,69.41,163.67,0
2024-01-07 19:40:00,64.63,3.43,12.62,73.63,163.83,0
2024-01-07 19:50:00,69.56,2.833,13.88,66.12,164.0,0
2024-01-07 20:00:00,70.15,3.283,14.25,63.79,164.17,0
2024-01-07 20:10:00,65.68,2.414,13.46,70.46,164.33,0
2024-01-07 20:20:00,83.1,4.614,18.93,72.53,164.5,0
2024-01-07 20:30:00,83.51,4.841,16.79,77.47,164.67,0
2024-01-07 20:40:00,79.65,5.34,18.17,78.13,164.83,0
2024-01-07 20:50:00,98.81,8.583,23.07,95.31,165.0,1
2024-01-07 21:00:00,71.03,2.891,12.83,63.11,165.17,0
2024-01-07 21:10:00,57.87,2.834,13.97,71.89,165.33,0
2024-01-07 21:20:00,69.59,2.416,11.87,68.64,165.5,0
2024-01-07 21:30:00,65.08,2.89,13.06,66.41,165.67,0
2024-01-07 21:40:00,62.38,2.963,11.14,67.22,165.83,0
2024-01-07 21:50:00,69.59,2.754,13.14,68.07,166.0,0
2024-01-07 22:00:00,84.5,6.066,17.64,80.86,166.17,0
2024-01-07 22:10:00,77.81,4.154,19.5,81.11,166.33,0
2024-01-07 22:20:00,72.27,5.418,16.91,80.81,166.5,0
2024-01-07 22:30:00,104.89,6.789,21.44,104.42,166.67,1
2024-01-07 22:40:00,74.55,1.516,10.19,70.19,166.83,0
2024-01-07 22:50:00,70.23,1.783,12.82,64.36,167.0,0
2024-01-07 23:00:00,66.02,1.705,13.8,58.63,167.17,0
2024-01-07 23:10:00,61.1,1.682,13.95,63.7,167.33,0
2024-01-07 23:20:00,68.17,1.847,13.57,65.36,167.5,0
2024-01-07 23:30:00,62.03,2.131,11.39,73.2,167.67,0
2024-01-07 23:40:00,68.11,1.674,11.11,58.97,167.83,0
2024-01-07 23:50:00,66.63,1.264,11.21,67.88,168.0,0
2024-01-08 00:00:00,68.67,2.367,12.01,62.55,168.17,0
2024-01-08 00:10:00,61.82,1.628,11.76,63.63,168.33,0
2024-01-08 00:20:00,71.25,2.019,12.43,70.82,168.5,0
2024-01-08 00:30:00,64.47,2.184,12.23,69.04,168.67,0
2024-01-08 00:40:00,77.36,2.123,12.32,59.91,168.83,0
2024-01-08 00:50:00,62.55,2.545,10.97,63.29,169.0,0
2024-01-08 01:00:00,74.1,2.234,13.78,72.6,169.17,0
2024-01-08 01:10:00,67.07,1.654,11.72,67.78,169.33,0
2024-01-08 01:20:00,59.29,2.938,11.96,61.81,169.5,0
2024-01-08 01:30:00,60.09,1.91,10.86,60.64,169.67,0
2024-01-08 01:40:00,76.31,3.154,13.47,74.99,169.83,0
2024-01-08 01:50:00,78.94,5.076,18.38,83.54,170.0,0
2024-01-08 02:00:00,82.17,4.92,16.28,76.37,170.17,0
2024-01-08 02:10:00,95.88,7.182,17.91,116.43,170.33,1
2024-01-08 02:20:00,65.05,3.005,12.86,67.51,170.5,0
2024-01-08 02:30:00,88.12,4.816,17.67,69.2,170.67,0
2024-01-08 02:40:00,86.19,4.816,15.58,74.47,170.83,0
2024-01-08 02:50:00,70.12,4.324,16.77,74.62,171.0,0
2024-01-08 03:00:00,105.01,7.787,20.54,104.6,171.17,1
2024-01-08 03:10:00,64.56,1.229,9.98,64.21,171.33,0
2024-01-08 03:20:00,74.05,2.895,14.76,80.47,171.5,0
2024-01-08 03:30:00,68.26,2.93,16.17,79.82,171.67,0
2024-01-08 03:40:00,70.05,3.05,13.41,75.54,171.83,0
2024-01-08 03:50:00,98.47,7.098,23.97,79.58,172.0,1
2024-01-08 04:00:00,68.8,2.172,9.1,61.4,172.17,0
2024-01-08 04:10:00,66.1,1.668,13.73,69.95,172.33,0
2024-01-08 04:20:00,66.28,1.752,10.82,60.69,172.5,0
2024-01-08 04:30:00,75.0,1.967,10.82,72.12,172.67,0
2024-01-08 04:40:00,59.2,2.256,11.95,67.88,172.83,0
2024-01-08 04:50:00,59.98,1.429,12.84,68.65,173.0,0
2024-01-08 05:00:00,78.88,3.872,16.8,66.84,173.17,0
2024-01-08 05:10:00,81.35,5.282,13.34,74.23,173.33,0
2024-01-08 05:20:00,79.75,3.488,15.91,71.63,173.5,0
2024-01-08 05:30:00,100.93,9.545,24.63,89.48,173.67,1
2024-01-08 05:40:00,72.76,2.784,11.47,62.04,173.83,0
2024-01-08 05:50:00,64.45,2.098,13.55,64.68,174.0,0
2024-01-08 06:00:00,63.85,2.292,12.06,66.57,174.17,0
2024-01-08 06:10:00,68.85,1.84,13.84,65.37,174.33,0
2024-01-08 06:20:00,74.19,3.798,18.8,72.95,174.5,0
2024-01-08 06:30:00,70.68,5.019,15.48,62.77,174.67,0
2024-01-08 06:40:00,80.89,3.582,15.7,83.27,174.83,0
2024-01-08 06:50:00,108.04,7.541,26.23,82.37,175.0,1
2024-01-08 07:00:00,74.09,4.028,16.62,79.57,175.17,0
2024-01-08 07:10:00,74.0,5.28,13.87,72.09,175.33,0
2024-01-08 07:20:00,80.66,3.176,15.95,62.29,175.5,0
2024-01-08 07:30:00,109.28,8.41,29.46,106.81,175.67,1
2024-01-08 07:40:00,75.31,4.007,17.64,72.98,175.83,0
2024-01-08 07:50:00,71.91,5.479,15.15,75.93,176.0,0
2024-01-08 08:00:00,99.4,6.47,21.27,94.84,176.17,1
2024-01-08 08:10:00,71.07,2.487,10.77,71.0,176.33,0
2024-01-08 08:20:00,68.16,3.118,11.99,65.54,176.5,0
2024-01-08 08:30:00,61.49,2.439,13.52,60.77,176.67,0
2024-01-08 08:40:00,69.02,2.265,10.66,62.47,176.83,0
2024-01-08 08:50:00,53.37,2.424,11.47,71.75,177.0,0
2024-01-08 09:00:00,72.86,1.839,9.49,73.58,177.17,0
2024-01-08 09:10:00,56.02,3.04,13.67,55.83,177.33,0
2024-01-08 09:20:00,64.92,2.11,14.31,69.0,177.5,0
2024-01-08 09:30:00,59.68,1.959,11.49,66.22,177.67,0
2024-01-08 09:40:00,70.48,3.149,13.99,86.49,177.83,0
2024-01-08 09:50:00,80.69,5.363,17.39,77.55,178.0,0
2024-01-08 10:00:00,71.32,5.177,17.63,64.67,178.17,0
2024-01-08 10:10:00,108.06,8.429,30.77,101.83,178.33,1
2024-01-08 10:20:00,72.15,4.393,13.66,73.06,178.5,0
2024-01-08 10:30:00,76.01,4.869,17.04,81.74,178.67,0
2024-01-08 10:40:00,115.51,11.429,33.08,103.3,178.83,1
2024-01-08 10:50:00,80.67,5.429,19.54,88.27,179.0,0
2024-01-08 11:00:00,121.83,9.378,25.87,101.3,179.17,1
2024-01-08 11:10:00,102.14,7.956,28.11,109.79,179.33,1
2024-01-08 11:20:00,63.29,3.046,14.65,72.61,179.5,0
2024-01-08 11:30:00,71.83,3.627,12.17,77.87,179.67,0
2024-01-08 11:40:00,104.89,9.208,21.97,89.51,179.83,1
2024-01-08 11:50:00,67.79,2.756,14.46,63.57,180.0,0
2024-01-08 12:00:00,63.18,2.859,13.71,65.51,180.17,0
2024-01-08 12:10:00,64.55,2.158,15.19,59.19,180.33,0
2024-01-08 12:20:00,61.66,2.558,12.88,65.74,180.5,0
2024-01-08 12:30:00,76.38,2.096,11.3,71.2,180.67,0
2024-01-08 12:40:00,71.58,1.982,13.86,57.25,180.83,0
2024-01-08 12:50:00,68.28,2.041,12.12,73.06,181.0,0
2024-01-08 13:00:00,71.24,1.872,12.09,65.38,181.17,0
2024-01-08 13:10:00,65.05,1.707,12.22,65.07,181.33,0
2024-01-08 13:20:00,66.37,2.24,7.88,55.73,181.5,0
2024-01-08 13:30:00,60.6,2.078,14.71,55.84,181.67,0
2024-01-08 13:40:00,65.27,2.613,12.42,65.23,181.83,0
2024-01-08 13:50:00,66.88,2.021,13.04,72.07,182.0,0
2024-01-08 14:00:00,65.59,1.973,12.14,59.69,182.17,0
2024-01-08 14:10:00,62.94,1.644,12.31,71.8,182.33,0
2024-01-08 14:20:00,67.16,2.145,11.5,69.08,182.5,0
2024-01-08 14:30:00,76.59,3.685,16.17,73.59,182.67,0
2024-01-08 14:40:00,75.89,3.794,14.4,76.88,182.83,0
2024-01-08 14:50:00,64.7,3.829,16.99,87.19,183.0,0
2024-01-08 15:00:00,99.99,7.696,27.21,99.19,183.17,1
2024-01-08 15:10:00,64.99,1.901,11.78,69.36,183.33,0
2024-01-08 15:20:00,70.16,1.753,12.92,64.99,183.5,0
2024-01-08 15:30:00,50.94,2.2,10.46,66.24,183.67,0
2024-01-08 15:40:00,89.06,4.164,15.34,86.3,183.83,0
2024-01-08 15:50:00,78.9,4.03,16.96,74.76,184.0,0
2024-01-08 16:00:00,95.57,7.619,19.89,85.28,184.17,0
2024-01-08 16:10:00,119.16,10.134,26.37,121.42,184.33,1
2024-01-08 16:20:00,83.2,4.601,16.15,73.06,184.5,0
2024-01-08 16:30:00,99.81,12.412,24.78,101.45,184.67,1
2024-01-08 16:40:00,68.29,4.801,15.12,77.49,184.83,0
2024-01-08 16:50:00,86.44,3.555,12.54,75.75,185.0,0
2024-01-08 17:00:00,102.99,8.213,23.88,93.16,185.17,1
2024-01-08 17:10:00,67.75,1.576,13.99,67.55,185.33,0
2024-01-08 17:20:00,70.76,2.289,12.47,71.01,185.5,0
2024-01-08 17:30:00,84.16,3.84,15.46,75.92,185.67,0
2024-01-08 17:40:00,80.9,4.158,16.53,82.21,185.83,0
2024-01-08 17:50:00,76.34,4.43,15.64,80.64,186.0,0
2024-01-08 18:00:00,121.5,7.113,27.28,102.19,186.17,1
2024-01-08 18:10:00,67.69,1.969,12.8,61.12,186.33,0
2024-01-08 18:20:00,66.15,2.247,14.08,63.11,186.5,0
2024-01-08 18:30:00,72.26,2.004,13.83,66.44,186.67,0
2024-01-08 18:40:00,70.3,1.957,12.73,70.16,186.83,0
2024-01-08 18:50:00,72.35,2.071,12.33,59.39,187.0,0
2024-01-08 19:00:00,69.73,1.962,13.0,68.68,187.17,0
2024-01-08 19:10:00,61.19,2.408,12.79,60.14,187.33,0
2024-01-08 19:20:00,76.49,2.727,14.02,69.47,187.5,0
2024-01-08 19:30:00,58.72,1.806,13.03,61.96,187.67,0
2024-01-08 19:40:00,67.69,2.584,10.35,72.74,187.83,0
2024-01-08 19:50:00,63.18,2.928,10.37,69.87,188.0,0
2024-01-08 20:00:00,66.65,1.777,10.77,70.48,188.17,0
2024-01-08 20:10:00,76.03,3.252,17.05,77.95,188.33,0
2024-01-08 20:20:00,80.88,7.172,17.23,84.2,188.5,0
2024-01-08 20:30:00,93.37,4.611,21.14,82.49,188.67,0
2024-01-08 20:40:00,125.19,10.711,28.48,102.75,188.83,1
2024-01-08 20:50:00,113.64,10.311,30.76,102.75,189.0,1
2024-01-08 21:00:00,72.81,4.679,16.6,74.02,189.17,0
2024-01-08 21:10:00,82.14,4.631,13.75,75.37,189.33,0
2024-01-08 21:20:00,115.66,9.805,21.37,95.79,189.5,1
2024-01-08 21:30:00,58.76,1.921,9.91,62.6,189.67,0
2024-01-08 21:40:00,67.04,2.079,12.15,70.96,189.83,0
2024-01-08 21:50:00,69.36,2.55,11.93,64.99,190.0,0
2024-01-08 22:00:00,63.47,2.07,11.16,58.7,190.17,0
2024-01-08 22:10:00,72.5,2.204,14.78,68.17,190.33,0
2024-01-08 22:20:00,67.18,2.044,10.4,60.21,190.5,0
2024-01-08 22:30:00,66.31,2.534,13.77,62.74,190.67,0
2024-01-08 22:40:00,67.11,2.469,14.11,70.08,190.83,0
2024-01-08 22:50:00,66.75,2.108,13.18,61.53,191.0,0
2024-01-08 23:00:00,60.2,2.318,11.17,74.71,191.17,0
2024-01-08 23:10:00,57.38,2.129,12.87,66.18,191.33,0
2024-01-08 23:20:00,73.92,1.684,10.79,60.16,191.5,0
2024-01-08 23:30:00,61.29,2.116,13.5,59.89,191.67,0
2024-01-08 23:40:00,62.96,3.01,12.85,67.63,191.83,0
2024-01-08 23:50:00,58.33,1.808,11.24,72.53,192.0,0
2024-01-09 00:00:00,64.5,1.916,10.24,65.59,192.17,0
2024-01-09 00:10:00,58.43,1.751,8.66,69.84,192.33,0
2024-01-09 00:20:00,74.46,2.576,10.07,75.71,192.5,0
2024-01-09 00:30:00,70.88,2.482,13.64,58.39,192.67,0
2024-01-09 00:40:00,61.86,2.124,11.86,60.69,192.83,0
2024-01-09 00:50:00,77.32,1.661,12.36,70.78,193.0,0
2024-01-09 01:00:00,70.91,2.29,13.02,66.65,193.17,0
2024-01-09 01:10:00,67.34,1.595,14.88,60.44,193.33,0
2024-01-09 01:20:00,54.21,2.068,14.48,64.41,193.5,0
2024-01-09 01:30:00,78.91,2.552,10.36,64.02,193.67,0
2024-01-09 01:40:00,60.85,1.786,9.37,56.85,193.83,0
2024-01-09 01:50:00,73.33,2.623,19.11,85.88,194.0,0
2024-01-09 02:00:00,79.88,5.711,19.86,75.29,194.17,0
2024-01-09 02:10:00,87.13,4.721,17.64,61.75,194.33,0
2024-01-09 02:20:00,113.67,9.326,21.07,92.31,194.5,1
2024-01-09 02:30:00,72.03,2.126,14.03,59.68,194.67,0
2024-01-09 02:40:00,68.17,2.162,12.26,72.15,194.83,0
2024-01-09 02:50:00,70.04,2.368,11.91,63.93,195.0,0
2024-01-09 03:00:00,69.46,1.834,13.92,62.04,195.17,0
2024-01-09 03:10:00,82.16,4.591,17.33,76.53,195.33,0
2024-01-09 03:20:00,75.73,4.339,13.51,70.77,195.5,0
2024-01-09 03:30:00,76.35,3.327,14.82,72.37,195.67,0
2024-01-09 03:40:00,99.49,10.236,24.56,102.77,195.83,1
2024-01-09 03:50:00,64.1,2.103,13.2,57.56,196.0,0
2024-01-09 04:00:00,63.49,4.871,17.3,65.64,196.17,0
2024-01-09 04:10:00,75.1,3.887,16.89,90.67,196.33,0
2024-01-09 04:20:00,84.12,7.08,17.82,82.12,196.5,0
2024-01-09 04:30:00,125.95,12.832,31.36,120.69,196.67,1
2024-01-09 04:40:00,95.8,9.991,17.31,86.9,196.83,0
2024-01-09 04:50:00,136.38,13.445,31.14,121.53,197.0,1
2024-01-09 05:00:00,115.13,8.106,29.58,108.14,197.17,1
2024-01-09 05:10:00,117.55,12.452,28.0,93.39,197.33,1
2024-01-09 05:20:00,72.22,3.785,14.81,80.05,197.5,0
2024-01-09 05:30:00,77.09,4.563,13.9,71.0,197.67,0
2024-01-09 05:40:00,97.12,6.814,27.82,88.11,197.83,1
2024-01-09 05:50:00,64.54,2.582,13.11,66.79,198.0,0
2024-01-09 06:00:00,67.66,2.146,13.85,66.68,198.17,0
2024-01-09 06:10:00,63.03,2.567,9.81,70.12,198.33,0
2024-01-09 06:20:00,64.72,2.657,12.28,68.04,198.5,0
2024-01-09 06:30:00,61.35,1.811,12.8,58.82,198.67,0
2024-01-09 06:40:00,60.27,1.833,11.92,56.04,198.83,0
2024-01-09 06:50:00,68.18,2.621,11.7,61.32,199.0,0
2024-01-09 07:00:00,60.85,1.168,12.22,72.66,199.17,0
2024-01-09 07:10:00,67.79,2.094,13.78,61.5,199.33,0
2024-01-09 07:20:00,66.42,1.684,9.06,66.36,199.5,0
2024-01-09 07:30:00,79.05,3.785,19.08,79.27,199.67,0
2024-01-09 07:40:00,76.43,3.523,15.21,72.62,199.83,0
2024-01-09 07:50:00,84.13,3.213,17.21,77.64,200.0,0
2024-01-09 08:00:00,93.89,7.084,26.99,96.49,200.17,1
2024-01-09 08:10:00,64.09,1.924,10.83,69.6,200.33,0
2024-01-09 08:20:00,65.06,3.085,11.45,60.7,200.5,0
2024-01-09 08:30:00,67.72,2.984,12.51,78.9,200.67,0
2024-01-09 08:40:00,66.84,1.595,14.63,67.98,200.83,0
2024-01-09 08:50:00,67.17,2.96,12.65,62.58,201.0,0
2024-01-09 09:00:00,66.91,2.185,12.52,73.04,201.17,0
2024-01-09 09:10:00,64.42,2.424,11.36,62.7,201.33,0
2024-01-09 09:20:00,59.04,2.423,13.29,76.32,201.5,0
2024-01-09 09:30:00,76.1,2.107,14.97,58.41,201.67,0
2024-01-09 09:40:00,57.73,2.712,13.81,72.41,201.83,0
2024-01-09 09:50:00,63.26,2.327,12.38,65.84,202.0,0
2024-01-09 10:00:00,64.04,2.337,13.39,71.1,202.17,0
2024-01-09 10:10:00,72.13,1.773,13.98,73.0,202.33,0
2024-01-09 10:20:00,65.05,2.154,13.61,62.79,202.5,0
2024-01-09 10:30:00,73.72,1.547,14.57,71.47,202.67,0
2024-01-09 10:40:00,74.79,3.531,18.25,68.42,202.83,0
2024-01-09 10:50:00,75.49,4.66,15.86,68.32,203.0,0
2024-01-09 11:00:00,69.41,3.822,15.17,67.11,203.17,0
2024-01-09 11:10:00,110.4,8.829,21.25,98.31,203.33,1
2024-01-09 11:20:00,62.62,2.877,11.18,62.14,203.5,0
2024-01-09 11:30:00,67.95,2.228,12.11,64.72,203.67,0
2024-01-09 11:40:00,70.51,2.245,11.95,67.64,203.83,0
2024-01-09 11:50:00,80.19,5.25,13.33,76.49,204.0,0
2024-01-09 12:00:00,74.48,5.221,18.06,75.79,204.17,0
2024-01-09 12:10:00,72.7,3.521,11.01,86.61,204.33,0
2024-01-09 12:20:00,102.01,7.273,28.71,112.31,204.5,1
2024-01-09 12:30:00,62.89,2.525,14.67,70.02,204.67,0
2024-01-09 12:40:00,71.86,2.54,12.11,62.93,204.83,0
2024-01-09 12:50:00,78.81,1.942,13.01,69.92,205.0,0
2024-01-09 13:00:00,62.63,2.563,12.49,62.38,205.17,0
2024-01-09 13:10:00,69.98,4.519,15.53,76.41,205.33,0
2024-01-09 13:20:00,76.76,3.935,16.54,79.25,205.5,0
2024-01-09 13:30:00,85.13,3.413,13.8,72.09,205.67,0
2024-01-09 13:40:00,94.01,8.683,27.0,84.66,205.83,1
2024-01-09 13:50:00,74.95,2.705,12.63,58.84,206.0,0
2024-01-09 14:00:00,73.87,1.992,11.27,65.76,206.17,0
2024-01-09 14:10:00,63.51,2.204,12.52,71.68,206.33,0
2024-01-09 14:20:00,69.61,1.884,12.44,73.21,206.5,0
2024-01-09 14:30:00,75.38,2.32,12.43,64.04,206.67,0
2024-01-09 14:40:00,81.72,3.395,15.97,88.02,206.83,0
2024-01-09 14:50:00,80.64,6.269,19.85,92.26,207.0,0
2024-01-09 15:00:00,95.99,10.262,23.64,92.54,207.17,0
2024-01-09 15:10:00,110.99,12.087,28.39,107.01,207.33,1
2024-01-09 15:20:00,103.55,10.866,29.91,95.82,207.5,1
2024-01-09 15:30:00,88.65,8.236,25.19,105.15,207.67,1
2024-01-09 15:40:00,67.69,2.603,12.84,76.03,207.83,0
2024-01-09 15:50:00,59.49,2.56,12.07,61.75,208.0,0
2024-01-09 16:00:00,81.21,4.12,19.03,78.72,208.17,0
2024-01-09 16:10:00,72.46,4.12,15.41,81.3,208.33,0
2024-01-09 16:20:00,78.13,4.613,19.04,79.9,208.5,0
2024-01-09 16:30:00,106.98,7.47,20.47,90.47,208.67,1
2024-01-09 16:40:00,57.58,3.399,11.22,63.42,208.83,0
2024-01-09 16:50:00,69.67,2.551,13.94,70.95,209.0,0
2024-01-09 17:00:00,73.89,2.316,11.71,57.66,209.17,0
2024-01-09 17:10:00,59.81,1.523,13.69,66.12,209.33,0
2024-01-09 17:20:00,75.28,2.679,8.05,59.27,209.5,0
2024-01-09 17:30:00,67.78,1.883,12.39,54.59,209.67,0
2024-01-09 17:40:00,64.58,1.91,11.26,72.72,209.83,0
2024-01-09 17:50:00,66.32,2.208,11.04,64.71,210.0,0
2024-01-09 18:00:00,70.42,2.869,11.49,73.94,210.17,0
2024-01-09 18:10:00,66.59,2.571,11.09,70.73,210.33,0
2024-01-09 18:20:00,69.81,2.03,12.52,62.77,210.5,0
2024-01-09 18:30:00,62.1,2.485,10.82,64.12,210.67,0
2024-01-09 18:40:00,66.03,1.963,13.15,69.74,210.83,0
2024-01-09 18:50:00,61.58,2.443,14.71,73.4,211.0,0
2024-01-09 19:00:00,80.56,4.129,16.95,72.99,211.17,0
2024-01-09 19:10:00,74.43,5.356,16.62,83.41,211.33,0
2024-01-09 19:20:00,68.41,4.22,17.84,75.47,211.5,0
2024-01-09 19:30:00,109.25,7.133,28.7,86.11,211.67,1
2024-01-09 19:40:00,74.48,2.144,15.42,66.62,211.83,0
2024-01-09 19:50:00,71.4,2.566,11.57,67.67,212.0,0
2024-01-09 20:00:00,73.13,5.23,14.65,69.74,212.17,0
2024-01-09 20:10:00,71.26,4.462,17.92,75.75,212.33,0
2024-01-09 20:20:00,88.8,3.463,16.79,79.39,212.5,0
2024-01-09 20:30:00,98.81,9.116,25.0,89.5,212.67,1
2024-01-09 20:40:00,78.17,2.718,15.25,66.59,212.83,0
2024-01-09 20:50:00,71.05,2.443,11.74,60.57,213.0,0
2024-01-09 21:00:00,67.77,1.794,13.17,75.22,213.17,0
2024-01-09 21:10:00,67.34,2.376,11.26,74.32,213.33,0
2024-01-09 21:20:00,67.24,2.448,16.32,57.42,213.5,0
2024-01-09 21:30:00,65.08,2.563,12.41,64.23,213.67,0
2024-01-09 21:40:00,68.81,2.839,12.03,70.17,213.83,0
2024-01-09 21:50:00,71.81,2.838,12.22,69.85,214.0,0
2024-01-09 22:00:00,63.29,2.162,11.56,62.87,214.17,0
2024-01-09 22:10:00,59.07,2.4,11.77,62.89,214.33,0
2024-01-09 22:20:00,56.62,2.016,11.77,64.07,214.5,0
2024-01-09 22:30:00,71.48,2.671,10.78,61.42,214.67,0
2024-01-09 22:40:00,62.78,3.064,11.93,66.48,214.83,0
2024-01-09 22:50:00,59.17,2.297,16.3,76.66,215.0,0
2024-01-09 23:00:00,66.71,2.524,13.27,63.4,215.17,0
2024-01-09 23:10:00,82.23,2.898,13.46,59.67,215.33,0
2024-01-09 23:20:00,66.0,2.566,14.1,65.99,215.5,0
2024-01-09 23:30:00,69.44,2.411,15.35,70.48,215.67,0
2024-01-09 23:40:00,68.01,1.884,9.8,56.45,215.83,0
2024-01-09 23:50:00,63.95,2.526,11.15,72.92,216.0,0
2024-01-10 00:00:00,73.46,2.014,11.18,66.22,216.17,0
2024-01-10 00:10:00,66.06,1.852,11.59,61.13,216.33,0
2024-01-10 00:20:00,77.7,5.204,16.01,68.5,216.5,0
2024-01-10 00:30:00,79.88,3.813,14.62,84.93,216.67,0
2024-01-10 00:40:00,72.62,4.419,15.11,72.37,216.83,0
2024-01-10 00:50:00,101.0,8.454,20.41,104.6,217.0,1
2024-01-10 01:00:00,67.35,2.884,11.87,59.21,217.17,0
2024-01-10 01:10:00,62.57,2.824,9.31,64.03,217.33,0
2024-01-10 01:20:00,68.4,1.561,11.19,64.12,217.5,0
2024-01-10 01:30:00,62.62,2.594,11.92,65.55,217.67,0
2024-01-10 01:40:00,65.43,1.927,12.69,64.39,217.83,0
2024-01-10 01:50:00,66.63,2.805,11.08,58.3,218.0,0
2024-01-10 02:00:00,71.26,2.233,11.71,81.9,218.17,0
2024-01-10 02:10:00,69.25,2.497,10.95,61.13,218.33,0
2024-01-10 02:20:00,65.88,2.274,12.67,66.1,218.5,0
2024-01-10 02:30:00,70.93,2.876,11.55,55.0,218.67,0
2024-01-10 02:40:00,75.86,1.954,11.26,57.89,218.83,0
2024-01-10 02:50:00,69.05,2.746,10.55,69.21,219.0,0
2024-01-10 03:00:00,68.01,2.691,12.66,66.38,219.17,0
2024-01-10 03:10:00,58.11,2.546,11.1,73.35,219.33,0
2024-01-10 03:20:00,61.57,3.303,13.84,70.07,219.5,0
2024-01-10 03:30:00,64.64,2.308,13.28,62.57,219.67,0
2024-01-10 03:40:00,64.45,2.786,12.7,64.5,219.83,0
2024-01-10 03:50:00,65.65,2.476,11.78,73.0,220.0,0
2024-01-10 04:00:00,69.0,2.732,13.29,74.02,220.17,0
2024-01-10 04:10:00,69.55,2.346,13.74,61.5,220.33,0
2024-01-10 04:20:00,68.77,2.259,13.06,67.1,220.5,0
2024-01-10 04:30:00,74.17,4.714,17.65,82.41,220.67,0
2024-01-10 04:40:00,81.15,3.529,18.24,76.95,220.83,0
2024-01-10 04:50:00,64.97,3.507,16.85,83.6,221.0,0
2024-01-10 05:00:00,93.52,9.411,27.68,109.33,221.17,1
2024-01-10 05:10:00,73.42,4.843,16.41,73.19,221.33,0
2024-01-10 05:20:00,80.26,6.241,18.43,73.93,221.5,0
2024-01-10 05:30:00,90.94,6.622,18.23,94.4,221.67,0
2024-01-10 05:40:00,119.28,12.483,27.33,112.74,221.83,1
2024-01-10 05:50:00,109.04,6.204,24.39,97.17,222.0,1
2024-01-10 06:00:00,65.55,2.4,13.49,59.04,222.17,0
2024-01-10 06:10:00,88.83,4.807,17.65,81.3,222.33,0
2024-01-10 06:20:00,72.5,5.237,14.63,81.29,222.5,0
2024-01-10 06:30:00,74.89,3.517,13.28,60.03,222.67,0
2024-01-10 06:40:00,107.72,10.459,27.71,121.07,222.83,1
2024-01-10 06:50:00,80.41,4.523,15.75,80.68,223.0,0
2024-01-10 07:00:00,73.21,4.569,19.88,75.31,223.17,0
2024-01-10 07:10:00,109.21,9.031,23.99,99.23,223.33,1
2024-01-10 07:20:00,69.59,2.154,12.36,63.39,223.5,0
2024-01-10 07:30:00,67.88,2.352,11.55,76.98,223.67,0
2024-01-10 07:40:00,68.87,2.49,11.92,63.47,223.83,0
2024-01-10 07:50:00,74.63,2.278,12.97,72.18,224.0,0
2024-01-10 08:00:00,76.25,4.747,15.52,66.53,224.17,0
2024-01-10 08:10:00,73.75,4.573,17.03,79.78,224.33,0
2024-01-10 08:20:00,68.17,4.608,16.21,75.99,224.5,0
2024-01-10 08:30:00,108.63,12.547,31.55,112.58,224.67,1
2024-01-10 08:40:00,71.48,3.753,18.18,75.05,224.83,0
2024-01-10 08:50:00,94.24,4.701,19.04,82.3,225.0,0
2024-01-10 09:00:00,106.19,10.099,26.85,90.26,225.17,1
2024-01-10 09:10:00,78.1,5.953,20.11,89.48,225.33,0
2024-01-10 09:20:00,125.2,8.569,29.3,99.1,225.5,1
2024-01-10 09:30:00,79.98,5.03,19.9,64.95,225.67,0
2024-01-10 09:40:00,97.02,5.606,21.71,92.52,225.83,1
2024-01-10 09:50:00,54.7,2.54,15.0,67.19,226.0,0
2024-01-10 10:00:00,64.9,3.324,13.34,62.25,226.17,0
2024-01-10 10:10:00,69.76,1.811,13.78,59.11,226.33,0
2024-01-10 10:20:00,74.48,3.994,14.55,79.85,226.5,0
2024-01-10 10:30:00,86.72,3.774,17.18,83.66,226.67,0
2024-01-10 10:40:00,71.08,4.502,17.19,74.43,226.83,0
2024-01-10 10:50:00,121.37,10.777,26.04,108.34,227.0,1
2024-01-10 11:00:00,76.76,4.783,16.23,71.45,227.17,0
2024-01-10 11:10:00,87.27,5.898,19.75,70.78,227.33,0
2024-01-10 11:20:00,126.94,10.202,23.61,101.59,227.5,1
2024-01-10 11:30:00,76.12,6.151,17.1,82.43,227.67,0
2024-01-10 11:40:00,93.57,6.651,20.91,94.98,227.83,1
2024-01-10 11:50:00,64.98,1.642,14.76,63.82,228.0,0
2024-01-10 12:00:00,64.67,2.113,10.86,61.05,228.17,0
2024-01-10 12:10:00,64.75,2.346,14.19,65.93,228.33,0
2024-01-10 12:20:00,67.22,2.228,11.95,69.56,228.5,0
